Feature_Index,Feature,RF_Mean_Importance,RF_Std_Importance,RF_CI_Lower,RF_CI_Upper,RF_CV_Robustness,RF_Ranking_Stability,RF_Consistency_Index,Perm_Mean_Importance,Perm_Std_Importance,Perm_CI_Lower,Perm_CI_Upper,Perm_Ranking_Stability,Perm_Consistency_Index,Mutual_Information
28,eeg_1_theta_relative_power,0.00914558457650342,0.004877486986254676,0.007759418112288496,0.010531751040718343,1.875060746398845,0.18,0.025650110408206875,0.002450216450216449,0.01741822864142844,-0.002499989357983173,0.007400422258416071,0.06,0.017375463455444523,0.06792077233932514
113,eeg_3_sample_entropy,0.008476141834046404,0.0036613032332162535,0.007435610968149996,0.009516672699942812,2.3150613490963012,0.1,0.025017004661361385,-0.002458874458874461,0.017414748832063766,-0.0074080913161949195,0.0024903423984459967,0.06,0.019830924473640037,0.0
150,eeg_4_gamma_power,0.008436277917957067,0.0035097912871869335,0.00743880627069223,0.009433749565221904,2.4036408399527893,0.06,0.027820310054365836,-0.0016883116883116924,0.017386059640054657,-0.0066293751674764475,0.003252751790853063,0.04,0.02118959704712847,0.05216183264170615
69,eeg_2_alpha_relative_power,0.00814079776711528,0.003870315441962232,0.007040866288733047,0.009240729245497513,2.1033938134635743,0.06,0.025160111814967377,0.002086580086580086,0.014412838551324256,-0.0020095033084738985,0.006182663481634071,0.1,0.02431473929591168,0.0
147,eeg_4_alpha_relative_power,0.008083194460299446,0.004259899373491652,0.006872544453624889,0.009293844466974004,1.8975082653004507,0.1,0.02370815048101996,-0.0019134199134199176,0.020405750911564127,-0.007712670156515567,0.003885830329675732,0.06,0.018200917903762007,0.03695916319375403
81,eeg_3_skewness,0.008059285558301077,0.0033876265489971107,0.007096532745482246,0.009022038371119907,2.3790359426671137,0.1,0.02517543154874178,0.0017142857142857105,0.019567666543522995,-0.0038467835867725233,0.007275355015343945,0.1,0.021463745020687902,0.06019207545968519
78,eeg_3_mean,0.007957042287181179,0.0038689253988826024,0.006857505854671181,0.009056578719691177,2.056654306080404,0.08,0.024918858484970687,0.001194805194805193,0.0161931520811135,-0.0034072377072113993,0.005796848096821785,0.12,0.02284803207343561,0.0
26,eeg_1_delta_relative_power,0.007885965130042177,0.0032429296124719897,0.006964334731583651,0.008807595528500703,2.431740996332276,0.08,0.02671350603910884,0.0005627705627705621,0.02017729367012465,-0.005171552850692759,0.006297093976233884,0.1,0.016807909655266934,0.023650446229376065
157,coherence_eeg_1_eeg_2,0.007715675785432586,0.004447079429108282,0.0064518297955402665,0.008979521775324906,1.7349983815062815,0.1,0.02405998487196877,-0.0009264069264069306,0.010086490904980781,-0.0037929559245887478,0.0019401420717748866,0.04,0.019232196470386466,0.009826439787518293
127,eeg_4_mean_abs,0.0075783529918247786,0.0032908315414806395,0.0066431090157698155,0.008513596967879742,2.3028686415616995,0.08,0.026982095318435522,-0.0024329004329004347,0.012360922859369001,-0.005945835840558392,0.0010800349747575222,0.0,0.021327383558510604,0.03432562011209739
14,eeg_1_percentile_25,0.00750771127168745,0.003336879506393647,0.006559380608802232,0.008456041934572667,2.2499197325855738,0.04,0.023780816762916573,-0.005645021645021652,0.01977610476867455,-0.011265328434233068,-2.471485581023551e-05,0.04,0.01896882226673905,0.0
159,corr_eeg_1_eeg_3,0.007449928667501548,0.003660342838433991,0.006409670742782293,0.008490186592220802,2.0353089294657347,0.08,0.023429019095447066,-0.003766233766233771,0.017161922582839582,-0.008643598198537935,0.0011111306660703943,0.06,0.016456060806652965,0.0
128,eeg_4_median_abs,0.007400262320483526,0.003337662823516944,0.006451709041335012,0.008348815599632041,2.217198827461511,0.06,0.02478101011998323,-0.00032900432900432973,0.011441537967626347,-0.0035806534414387424,0.002922644783430083,0.04,0.02316836646493121,0.11798407381772091
30,eeg_1_alpha_relative_power,0.0071314146516554796,0.002934978405378494,0.00629730301789904,0.007965526285411919,2.4298013217428363,0.04,0.028596003167772974,-0.0016969696969697011,0.025450398696301717,-0.008929892977571272,0.005535953583631871,0.06,0.018401969403038666,0.022734953256447143
59,eeg_2_mean_freq,0.0070546534908971035,0.004147711242958868,0.005875886998143907,0.008233419983650299,1.7008544972332862,0.08,0.020809799381335082,-0.0012467532467532513,0.01881193026317031,-0.006593044673351212,0.004099538179844709,0.02,0.023557008885325748,0.07780699173033434
