filename,direction,eeg_1_mean,eeg_1_std_dev,eeg_1_variance,eeg_1_skewness,eeg_1_kurtosis,eeg_1_dominant_freq,eeg_1_mean_freq,eeg_1_median_freq,eeg_1_freq_std,eeg_2_mean,eeg_2_std_dev,eeg_2_variance,eeg_2_skewness,eeg_2_kurtosis,eeg_2_dominant_freq,eeg_2_mean_freq,eeg_2_median_freq,eeg_2_freq_std,eeg_3_mean,eeg_3_std_dev,eeg_3_variance,eeg_3_skewness,eeg_3_kurtosis,eeg_3_dominant_freq,eeg_3_mean_freq,eeg_3_median_freq,eeg_3_freq_std,eeg_4_mean,eeg_4_std_dev,eeg_4_variance,eeg_4_skewness,eeg_4_kurtosis,eeg_4_dominant_freq,eeg_4_mean_freq,eeg_4_median_freq,eeg_4_freq_std
scrolling_up_20_2_jimmy_cleaned.csv,0,803.3655103857,11.588323344500001,134.2892379377,0.050206002000000007,2.148823475,0,1188.0541235362,6.0326083104,71852.8486090308,803.8065895332,4.4926085068,20.1835311955,-0.1392815628,0.8483532307,0,972.1949143077,1.2061544771000001,71889.1963519618,803.4720769852,5.1255308398,26.2710663899,-0.20113430270000002,2.488931228,0,982.2116881875,2.7602548599,71859.476970121,796.2365951199,16.4050645317,269.12614229,0.3055057178,1.4753971114,0,1324.0057681564,5.5378683624,71220.3725910142
scrolling_up_20_1_mom_cleaned.csv,0,835.1535875718,237.0253558726,56181.0193265446,-0.2778184329,4.9751668929,0,5496.2350136326,29.0707948261,77453.4408076247,811.021589814,346.4016710831,119994.1177291952,-0.423456743,3.8617077687,0,8691.328339616,64.500002243,78398.6091239099,862.5451532366,207.7408998807,43156.2814832349,-0.1278103069,1.9953319589,0,7081.302352916,113.4410012833,79037.5567913518,818.6692967626,232.1098827143,53874.9976536605,-0.2617925505,5.2282976245,0,5465.7049074341,15.0868664116,75913.2894544192
scrolling_up_20_2_mom_cleaned.csv,0,819.0426259031,49.4756932422,2447.8442217933,0.2474587353,2.1355383368,0,2405.5113392115,25.7513740849,73351.4853666708,815.5700279116,133.7852220935,17898.4856506054,0.2029377994,12.8830924095,0,3284.915378089,29.0392091849,73848.595660984,787.0673431656,175.9695465683,30965.2813194565,0.3325994493,2.3855573721,0,6378.3872757797,105.3795006347,71852.6790207337,802.4889218677,50.5599998547,2556.3135853068,0.3296028288,1.7150901128,0,2303.8160201606,23.4692472338,71882.1823672388
scrolling_up_20_10_brian_cleaned.csv,0,809.7193007113,47.1259916584,2220.8590897914,0.1143192579,2.0950516512,0,2087.3139334977,17.107589945,72516.0019578914,804.4825783217,6.3958806423,40.9072891909,0.02692056,0.9547726867,0,1059.4600205348,4.2835911262,71949.5831291347,803.9160694528,10.7401766571,115.3513946262,-0.0749571064,1.3578513668,0,1204.8049388831,1.4966994539,71900.7615721848,805.7982999775,43.1931120985,1865.644932752,0.081245116,4.8886174886,0,1950.0404483188,6.9181362902,72149.8983924458
scrolling_down_20_7_jimmy_cleaned.csv,1,805.5256351186,7.9211193971,62.7441325028,0.0225742155,0.7178294255000001,0,1099.3027123198,2.8388504172999998,72043.4994605951,805.9613197013,4.3187545871,18.6516411833,0.021034973300000002,0.35938690970000003,0,971.4021391077,1.4612027738,72081.8615408805,805.5599279462,4.5997756428,21.157935964,-0.0073039738,0.13581018990000002,0,983.0964956464,2.0539201327,72045.9377321921,803.2290199456,9.0155952841,81.2809583259,0.23430925630000002,0.7942074933000001,0,1138.2751465738,1.0585164217,71838.4950005147
scrolling_down_20_3_sophia_cleaned.csv,1,812.2754355707,33.2910610433,1108.2947453898,-0.7446294864,7.0247367952,0,1795.6667450109,11.8687008086,72690.9340733883,753.8048431438,165.4096153117,27360.3408375564,1.1112067194,18.0292203905,0,4039.263415636,8.7944058471,68908.0086041941,698.927543609,209.2769240002,43796.8309189788,-0.09278290830000001,2.23725391,0,6637.5493677653,98.5531891709,64917.4204557883,802.9209584794,32.0372870191,1026.3877595415,-0.7414923718,7.2039039898,0,1747.0299554199,5.7418120421,71851.3360108679
scrolling_up_20_4_friend_cleaned.csv,0,802.4659958455,15.3620218354,235.9917148708,1.1314968392,7.0122107316,0,1347.5941474593,18.7671449375,71775.2400459088,804.2327226303,5.818625134,33.8563984499,0.0154716708,0.4199921656,0,1045.1414766314,2.1864559826,71927.0510574394,803.644188287,5.4346277611,29.535178902,0.0469257345,0.1547730545,0,1031.895399538,0.7498290309000001,71874.357699534,803.2281062354,14.7098054023,216.3783749723,0.8280347555,3.7309481683,0,1311.3167966205,10.6179279034,71842.9842368238
scrolling_up_20_3_mom_cleaned.csv,0,830.5965377464,266.1677921879,70845.2935981809,-0.2660475492,4.3174704422,0,9005.7604767627,210.8579435979,77490.0809772292,747.0039087044,494.1585212281,244192.6441023003,-0.6175380391,1.6618489143000001,0,15913.167963762,126.8841843166,78512.3350976703,807.375868805,245.0497130075,60049.3618450717,-0.2035878569,8.0586730959,0,8522.8442998556,93.2232473696,74983.6136677086,791.6267919319,254.0268154747,64529.6229802111,-0.2187656439,4.3257237569,0,8630.0836946406,195.0025138287,73858.499384138
scrolling_down_20_17_brian_cleaned.csv,1,797.2639793053,36.1070040452,1303.7157411196,0.14563795200000001,4.5209962465,0,1789.4368737983,18.6055584926,71360.109020864,798.7896123855,8.5609297974,73.2895189958,-0.1415654166,0.37314002820000003,0,1148.1079404418,3.2040088424,71440.7926177961,803.4592050963,10.9341087792,119.5547347964,-0.1364167631,6.6530508428,0,1184.3641578076,3.0349008374,71860.470036712,795.2946354697,33.0713653811,1093.7152081718,0.3568478671,1.8506881075,0,1767.4183968454,1.6262561105,71172.8411531829
scrolling_up_20_5_friend_cleaned.csv,0,803.1064086856,19.1906559587,368.2812761245,0.5291720012,2.3341496285,0,1414.1562393625,11.5113511824,71838.6057314138,803.7294617532,5.4607270455,29.8195398649,-0.1008334201,1.1211391219,0,1014.4385710407,1.4462462063000001,71882.2497032827,804.130153053,5.3673667293000005,28.808625607,-0.2866340328,1.9695694444,0,1008.3917369037,4.262112154,71918.1201832577,806.8378287084,18.0158976504,324.5725681493,0.45963719900000005,2.7375108535,0,1382.0687073553,18.690565958,72170.5230460415
scrolling_down_20_1_mom_cleaned.csv,1,823.495046805,42.9329700691,1843.239918955,0.2426674893,0.7660306442,0,2101.9658228007,23.3941678168,73725.6980481714,796.4503033733,110.2109277654,12146.4485989063,0.9604992633,10.6379655197,0,2868.1712227981,7.0471606644,71858.1778375076,759.3698749633,295.0937064598,87080.2955921746,1.526899029,11.1614137771,0,6894.8426578785,22.2160270323,72540.7284577399,813.3693137541,39.3737577239,1550.2927973039,0.21127897040000002,1.043971845,0,2046.0145010711,26.675173161,72806.3990402074
scrolling_down_20_16_brian_cleaned.csv,1,804.8190729159,41.1675461274,1694.7668541529,0.101561091,2.7536572122000003,0,1959.4209698428,8.4800708654,72052.6684485978,803.3801115935,6.141123195,37.7133940967,-0.1031603992,0.7886849621,0,1046.7458171497,1.6451355567000001,71850.9764879076,803.0577807596,10.3516712399,107.1570974586,-0.955351715,8.6206563764,0,1188.6837652662,8.4477086355,71823.802283345,806.5953843648,35.6747341904,1272.6866595579,0.096946609,3.1027452788,0,1855.7456071449,6.0610041107,72190.7566206354
scrolling_up_20_12_brian_cleaned.csv,0,824.1169617454,196.5719199008,38640.5196935002,0.0005844618,-0.7916419128000001,0,4022.7410494486,102.1523160373,75672.0107078524,805.6521705391,17.8660556289,319.1959437367,0.1129962164,-0.17341949580000002,0,1394.1674797815,10.6884123832,72063.9501036928,691.5864072583,211.1330700608,44577.1732733043,0.025549486200000002,-0.5587348910000001,0,5018.8438639034,230.3856059913,64480.3697641306,808.1462060793,85.4980514783,7309.9168065925,0.0766686673,-0.6426833721,0,2525.9617469177,55.3867801196,72642.2319659282
scrolling_down_20_9_brian_cleaned.csv,1,807.6560878114,48.4560758217,2347.9912840365,0.1737404787,1.1270983896,0,2042.9718032784,62.7007415509,72339.9937650146,804.0912639344,5.6708551497,32.1585981294,-0.2332708343,0.7597981741000001,0,1032.3374329706,5.3668047837,71914.4881226037,790.3506840796,14.684982903,215.6487228623,0.2681535565,12.4341193374,0,1248.6052910135,11.0842803878,70692.2880487145,804.812501174,39.2252888917,1538.6232886382,0.5660800049,3.9377024796,0,1794.7356787422,22.7683276562,72047.7041125977
scrolling_up_20_20_brian_cleaned.csv,0,808.097529896,44.6149285883,1990.4918529355,-1.0161003723,18.6887832118,0,1873.3683399092,3.0566534742,72364.2548361219,800.2154205439,4.8579061745,23.5992524002,-0.3148696127,1.6701796986000002,0,983.8549274685,5.1920837078,71567.9995117387,791.2797344481,19.2106690871,369.0498067751,-0.0901444517,2.8949264808,0,1441.1863025159,2.6990007186,70780.392458873,805.3072259693,52.7695132059,2784.6215239903,-1.3543899545,26.5115595589,0,2077.6296163822,25.9758114204,72153.4161930968
